code_mission_et_indicateur;Type de secteur;Budget;Code Mission;Mission;Code Programme;Programme;Code Objectif;Libellé Objectif;Ref programme pour objectif mission ou mention 'Objectif mission' pour objectif programme;Code Indicateur;Libellé Indicateur;Ref programme pour indicateur mission ou mention 'Indicateur mission' pour indicateur programme;Facteur de performance;Code Sous Indicateur;Libellé Sous Indicateur;Unité;Cotation Budget Vert / Egalité HF;2022 Réalisation;2023 Réalisation;2024 Cible (PAP 2024);2025 Cible;2026 Cible;2027 Cible
SF-P219-3-1;Programme;BG;SF;Sport, jeunesse et vie associative;P219;Sport;P219-3;Conforter le rang de la France parmi les grandes nations sportives et favoriser l'insertion professionnelle des sportifs de haut niveau;(Objectif Mission);P219-3-1;Rang sportif de la France;(Indicateur Mission);Citoyen;21915.0;Apprécié à partir des résultats des médaillés aux Jeux Paralympiques : hiver + été;rang;;9;sans objet;5;Sans objet;5;Sans objet
SF-P219-3-2;Programme;BG;SF;Sport, jeunesse et vie associative;P219;Sport;P219-3;Conforter le rang de la France parmi les grandes nations sportives et favoriser l'insertion professionnelle des sportifs de haut niveau;(Objectif Mission);P219-3-2;Taux d'insertion professionnelle des sportif(ve)s de haut niveau;;Usager;16460.0;Taux d'insertion professionnelle d'ancien(ne)s sportif(ve) de haut niveau deux ans après leur dernière inscription sur la liste des sportifs de haut niveau;%;;78;82;85;85;90;90
SF-P219-4-1;Programme;BG;SF;Sport, jeunesse et vie associative;P219;Sport;P219-4;Renforcer le respect de l'éthique dans le sport et préserver la santé des sportifs;;P219-4-1;Proportion de sportifs de haut niveau, des collectifs nationaux et espoirs ayant satisfait aux obligations de suivi médical complet;;Citoyen;3406.0;Proportion de sportifs de haut niveau ayant bénéficié d’un suivi médical complet;%;;71;81,5;100;100;100;100
SF-P219-4-1;Programme;BG;SF;Sport, jeunesse et vie associative;P219;Sport;P219-4;Renforcer le respect de l'éthique dans le sport et préserver la santé des sportifs;;P219-4-1;Proportion de sportifs de haut niveau, des collectifs nationaux et espoirs ayant satisfait aux obligations de suivi médical complet;;Citoyen;3408.0;Proportion de sportifs espoirs ayant bénéficié d’un suivi médical complet;%;;80;82;100;100;100;100
SF-P219-4-1;Programme;BG;SF;Sport, jeunesse et vie associative;P219;Sport;P219-4;Renforcer le respect de l'éthique dans le sport et préserver la santé des sportifs;;P219-4-1;Proportion de sportifs de haut niveau, des collectifs nationaux et espoirs ayant satisfait aux obligations de suivi médical complet;;Citoyen;30145.0;Proportion de sportifs des collectifs nationaux ayant bénéficié d’un suivi médical complet;%;;87;52,5;100;100;100;100
SF-P219-4-2;Programme;BG;SF;Sport, jeunesse et vie associative;P219;Sport;P219-4;Renforcer le respect de l'éthique dans le sport et préserver la santé des sportifs;;P219-4-2;Répartition des prélèvements recueillis dans le cadre du programme annuel de contrôles de l'AFLD par type de sportifs;;Contribuable;31458.0;Pour information : nombre de prélèvements recueillis auprès de l’ensemble des sportifs licenciés dans le cadre du programme annuel de contrôle;Nb;;;;;Sans objet;Sans objet;Sans objet
SF-P219-4-2;Programme;BG;SF;Sport, jeunesse et vie associative;P219;Sport;P219-4;Renforcer le respect de l'éthique dans le sport et préserver la santé des sportifs;;P219-4-2;Répartition des prélèvements recueillis dans le cadre du programme annuel de contrôles de l'AFLD par type de sportifs;;Contribuable;30021.0;Proportion de prélèvements recueillis auprès de sportifs de niveau national et international dans le cadre du programme annuel de contrôle;%;;76;76;80;80;80;80
SF-P219-5-1;Programme;BG;SF;Sport, jeunesse et vie associative;P219;Sport;P219-5;Adapter la formation aux évolutions des métiers;;P219-5-1;Proportion de diplômés qui occupent un emploi en rapport avec la qualification obtenue après la délivrance du diplôme;;Usager;7840.0;Proportion de diplômés qui occupent un emploi en rapport avec la qualification obtenue après la délivrance du diplôme du champ sport;%;;73,1;Non connu;77;78;80;80
SF-P350-1-1;Programme;BG;SF;Sport, jeunesse et vie associative;P350;Jeux olympiques et paralympiques 2024;P350-1;Garantir la livraison des ouvrages olympiques dans les délais requis tout en maîtrisant les coûts associés;;P350-1-1;"Taux d'opérations ayant atteint un jalon essentiel dans le processus de livraison des
ouvrages olympiques";;Citoyen;30023.0;"Taux d’opérations ayant atteint le jalon de notification du marché (cas des marchés globaux) ou de validation de l’avant-projet détaillé
(loi MOP)";%;;90,6;98,6;100;100;100;100
SF-P350-1-1;Programme;BG;SF;Sport, jeunesse et vie associative;P350;Jeux olympiques et paralympiques 2024;P350-1;Garantir la livraison des ouvrages olympiques dans les délais requis tout en maîtrisant les coûts associés;;P350-1-1;"Taux d'opérations ayant atteint un jalon essentiel dans le processus de livraison des
ouvrages olympiques";;Citoyen;30024.0;Taux d’opérations ayant atteint le jalon de lancement des travaux;%;;79,7;92,9;100;100;100;100
SF-P350-1-1;Programme;BG;SF;Sport, jeunesse et vie associative;P350;Jeux olympiques et paralympiques 2024;P350-1;Garantir la livraison des ouvrages olympiques dans les délais requis tout en maîtrisant les coûts associés;;P350-1-1;"Taux d'opérations ayant atteint un jalon essentiel dans le processus de livraison des
ouvrages olympiques";;Citoyen;31167.0;Taux d’opérations ayant atteint le jalon de livraison de l’ouvrage;%;;Sans objet;;100;100;100;100
SF-P350-1-2;Programme;BG;SF;Sport, jeunesse et vie associative;P350;Jeux olympiques et paralympiques 2024;P350-1;Garantir la livraison des ouvrages olympiques dans les délais requis tout en maîtrisant les coûts associés;;P350-1-2;Nombre d’ouvrages financés par la SOLIDEO dont l’équilibre budgétaire est préservé;;Contribuable;31459.0;Part d’ouvrages n’ayant pas nécessité de financements additionnels de ce programme par rapport à la maquette avec coûts en euros constants (valeur 2016) par ouvrage présentée au CA de la SOLIDEO du 13 juillet 2021;%;;;;;100;100;100
SF-P350-1-2;Programme;BG;SF;Sport, jeunesse et vie associative;P350;Jeux olympiques et paralympiques 2024;P350-1;Garantir la livraison des ouvrages olympiques dans les délais requis tout en maîtrisant les coûts associés;;P350-1-2;Nombre d’ouvrages financés par la SOLIDEO dont l’équilibre budgétaire est préservé;;Contribuable;31460.0;Le cas échéant, parmi les ouvrages ayant nécessité un financement complémentaire, nombre d’ouvrages avec un dépassement allant au-delà de 10 % du financement envisagé initialement;Nb;;;;;0;0;0
TA-MTA-1-1;Mission;BG;TA;Écologie, développement et mobilité durables;;;MTA-1;Limiter l'exposition aux risques technologiques et réduire l'impact des pollutions industrielles et agricoles sur les personnes, les biens et l'environnement;(Objectif du P181);MTA-1-1;Nombre total de contrôles des installations classées sur effectif de l'inspection (en ETPT);(Indicateur du P181);Contribuable;8433.0;Nombre total de contrôles des installations classées (IC) sur effectif de l'inspection (en ETPT);ratio;BV;18,8;19,3;20;20,2;20,7;21
TA-MTA-2-1;Mission;BG;TA;Écologie, développement et mobilité durables;;;MTA-2;Réduire les émissions de gaz à effet de serre;(Objectif du P174);MTA-2-1;Emissions de gaz à effet de serre par habitant;(Indicateur du P174);Citoyen;23560.0;Emissions de gaz à effet de serre par habitant;tCO2eq/hab;BV;5,8;5,5;5,08;5,2;5;4,7
TA-P113-1-1;Programme;BG;TA;Écologie, développement et mobilité durables;P113;Paysages, eau et biodiversité;P113-1;Assurer la gestion intégrée de la ressource en eau;;P113-1-1;Plan eau - Réduction des fuites et sécurisation de l'approvisionnement en eau potable;;Citoyen;31182.0;Solutions trouvées concernant les 2277 communes en tension à l'été 2022;;BV;Sans objet;Sans objet;50%;70%;90%;100%
TA-P113-1-2;Programme;BG;TA;Écologie, développement et mobilité durables;P113;Paysages, eau et biodiversité;P113-1;Assurer la gestion intégrée de la ressource en eau;;P113-1-2;Masses d'eau en bon état;;Citoyen;23512.0;Bon état sur le paramètre ammonium;%;BV;96,7;95,49;98;98;98;98
TA-P113-1-2;Programme;BG;TA;Écologie, développement et mobilité durables;P113;Paysages, eau et biodiversité;P113-1;Assurer la gestion intégrée de la ressource en eau;;P113-1-2;Masses d'eau en bon état;;Citoyen;18062.0;Nombre de schémas d’aménagement et de gestion des eaux (SAGE) mis en oeuvre;Nb;BV;158;164;164;170;173;176
TA-P113-1-2;Programme;BG;TA;Écologie, développement et mobilité durables;P113;Paysages, eau et biodiversité;P113-1;Assurer la gestion intégrée de la ressource en eau;;P113-1-2;Masses d'eau en bon état;;Citoyen;23511.0;Bon état sur le paramètre biologique invertébré;%;BV;73,5;75,6;79;79,5;79,5;79,5
TA-P113-2-1;Programme;BG;TA;Écologie, développement et mobilité durables;P113;Paysages, eau et biodiversité;P113-2;Préserver et restaurer la biodiversité;;P113-2-1;SNB2030 - Réduction des pressions - Lutter contre les espèces exotiques envahissantes;;Citoyen;31141.0;"Nombre d'opérations ""coup de poing"" concernant les espèces exotiques envahissantes";%;BV;Sans objet;Non déterminé;230;150;150;150
TA-P113-2-2;Programme;BG;TA;Écologie, développement et mobilité durables;P113;Paysages, eau et biodiversité;P113-2;Préserver et restaurer la biodiversité;;P113-2-2;Préservation de la biodiversité ordinaire;;Citoyen;15847.0;Evolution de l'abondance des oiseaux communs, catégorie des oiseaux inféodés  à certains milieux;%;BV;64;66;73;75;76;76
TA-P113-2-3;Programme;BG;TA;Écologie, développement et mobilité durables;P113;Paysages, eau et biodiversité;P113-2;Préserver et restaurer la biodiversité;;P113-2-3;Effort de protection des espaces naturels terrestres et maritimes;;Citoyen;30459.0;Pourcentage du territoire national sous protection forte;%;BV;4,2;4,2;7,7;9,2;10;10
TA-P113-2-4;Programme;BG;TA;Écologie, développement et mobilité durables;P113;Paysages, eau et biodiversité;P113-2;Préserver et restaurer la biodiversité;;P113-2-4;Retour à la conformité en police de l'eau et de la nature;;Contribuable;30083.0;Pourcentage de retours à la conformité sur l'ensemble des contrôles administratifs non conformes de l'année précédente;%;BV;41,6;42,7;52;57;63;63
TA-P159-1-1;Programme;BG;TA;Écologie, développement et mobilité durables;P159;Expertise, information géographique et météorologie;P159-1;Veiller aux retombées collectives des activités techniques, scientifiques et économiques;;P159-1-1;Production et diffusion des connaissances scientifiques et techniques;;Citoyen;24952.0;Nombre de publications par chercheur de Météo-France;Nb;;Entre 1,8 et 2.0;1,89;1,8;2;2;2
TA-P159-1-1;Programme;BG;TA;Écologie, développement et mobilité durables;P159;Expertise, information géographique et météorologie;P159-1;Veiller aux retombées collectives des activités techniques, scientifiques et économiques;;P159-1-1;Production et diffusion des connaissances scientifiques et techniques;;Citoyen;24951.0;Nombre de publications par chercheur de l'IGN;Nb;;1,27;1,38;1;1;1;1
TA-P159-1-1;Programme;BG;TA;Écologie, développement et mobilité durables;P159;Expertise, information géographique et météorologie;P159-1;Veiller aux retombées collectives des activités techniques, scientifiques et économiques;;P159-1-1;Production et diffusion des connaissances scientifiques et techniques;;Citoyen;24950.0;Nombre de publications scientifiques à comités de lecture par nombre de publiants du Cérema (modifié);Nb;;1,63;1,7;1,2;1,26;1,3;1,4
TA-P159-1-2;Programme;BG;TA;Écologie, développement et mobilité durables;P159;Expertise, information géographique et météorologie;P159-1;Veiller aux retombées collectives des activités techniques, scientifiques et économiques;;P159-1-2;Financement de l'établissement par des ressources propres;;Contribuable;24953.0;Pourcentage de ressources propres dans le budget du Cérema;%;;18,8;21,3;26,5;24,5;26,1;28,1
TA-P159-1-2;Programme;BG;TA;Écologie, développement et mobilité durables;P159;Expertise, information géographique et météorologie;P159-1;Veiller aux retombées collectives des activités techniques, scientifiques et économiques;;P159-1-2;Financement de l'établissement par des ressources propres;;Contribuable;24955.0;Pourcentage de ressources propres dans le budget de Météo-France;%;;10,7;10,8;9,5;10;10;10
TA-P159-1-2;Programme;BG;TA;Écologie, développement et mobilité durables;P159;Expertise, information géographique et météorologie;P159-1;Veiller aux retombées collectives des activités techniques, scientifiques et économiques;;P159-1-2;Financement de l'établissement par des ressources propres;;Contribuable;24954.0;Pourcentage de ressources propres dans le budget de l'IGN;%;;39,4;31,47;32,9;32,7;31;31
TA-P159-2-1;Programme;BG;TA;Écologie, développement et mobilité durables;P159;Expertise, information géographique et météorologie;P159-2;IGN : élaborer une description du territoire faisant autorité;;P159-2-1;Appétence pour les données de l'IGN;;Usager;24957.0;Adhésion des partenaires à la Géoplateforme;Nb;;Non déterminé;23;40;55;75;95
TA-P159-3-1;Programme;BG;TA;Écologie, développement et mobilité durables;P159;Expertise, information géographique et météorologie;P159-3;Météo-France : disposer d'un système performant de prévision météorologique et d'avertissement des risques météorologiques;;P159-3-1;Performance des modèles de prévision numérique du temps et de la procédure de vigilance météorologique;;Usager;24958.0;Vigilance météorologique : Pourcentage d’événements détectés avec une anticipation supérieure à 6 heures;%;BV;90;73;> ou = 60;> ou = 60;60;60
TA-P159-3-1;Programme;BG;TA;Écologie, développement et mobilité durables;P159;Expertise, information géographique et météorologie;P159-3;Météo-France : disposer d'un système performant de prévision météorologique et d'avertissement des risques météorologiques;;P159-3-1;Performance des modèles de prévision numérique du temps et de la procédure de vigilance météorologique;;Usager;24959.0;Fiabilité de la prévision numérique de la prévision d’ensemble du modèle à maille fine Arome (PEAROME);%;BV;75,5;83,6;78,5;78,5;79,5;79,5
TA-P159-4-1;Programme;BG;TA;Écologie, développement et mobilité durables;P159;Expertise, information géographique et météorologie;P159-4;Mobiliser les pouvoirs publics et la société civile en faveur de la transition écologique;;P159-4-1;Contribuer à l’information publique relative à l’environnement et au développement durable;;Citoyen;23096.0;Consultation des pages sur les sites du CGDD (en nombre de pages vues);Nb;BV;5535278;6584055;5584950;8200000;9500000;9500000
TA-P174-1-1;Programme;BG;TA;Écologie, développement et mobilité durables;P174;Énergie, climat et après-mines;P174-1;Réduction des émissions moyennes de CO2 des véhicules neufs;;P174-1-1;Émissions moyennes de CO2 des véhicules neufs;;Citoyen;23559.0;Émissions moyennes de CO2 des véhicules neufs;gCO2/km;BV;102,7;96,6;106,5;97,8;88,6;79,4
